Date,Mode,Count
7/2/2021,SIR,"4,258"
7/2/2021,MNR,"94,252"
7/2/2021,LIRR,"116,542"
7/2/2021,Bus,"1,121,116"
7/2/2021,AAR,"21,489"
7/3/2021,AAR,"12,676"
7/3/2021,Subway,"1,541,988"
7/3/2021,SIR,"1,768"
7/3/2021,MNR,"57,381"
7/3/2021,LIRR,"63,827"
7/3/2021,Bus,"738,089"
7/3/2021,BT,"779,202"
7/4/2021,AAR,"12,816"
7/4/2021,Subway,"1,468,510"
7/4/2021,SIR,"1,815"
7/4/2021,MNR,"63,948"
7/4/2021,LIRR,"70,165"
7/4/2021,Bus,"615,001"
7/4/2021,BT,"775,329"
7/5/2021,BT,"840,026"
7/5/2021,Subway,"1,495,709"
7/5/2021,SIR,"2,005"
7/5/2021,MNR,"59,711"
7/5/2021,LIRR,"78,370"
7/5/2021,Bus,"770,321"
7/5/2021,AAR,"10,303"
7/6/2021,BT,"906,534"
7/6/2021,Subway,"2,302,002"
7/6/2021,SIR,"4,690"
7/6/2021,MNR,"100,494"
7/6/2021,LIRR,"127,893"
7/6/2021,Bus,"1,181,416"
7/6/2021,AAR,"22,648"
7/7/2021,BT,"929,636"
7/7/2021,Subway,"2,437,064"
7/7/2021,SIR,"5,028"
7/7/2021,MNR,"99,137"
7/7/2021,LIRR,"122,603"
7/7/2021,Bus,"1,234,617"
7/7/2021,AAR,"23,637"
7/8/2021,AAR,"22,941"
7/8/2021,Subway,"2,364,250"
7/8/2021,SIR,"4,785"
7/8/2021,MNR,"93,197"
7/8/2021,LIRR,"116,274"
7/8/2021,Bus,"1,164,513"
7/8/2021,BT,"904,145"
7/9/2021,AAR,"20,632"
7/9/2021,Subway,"2,318,387"
7/9/2021,SIR,"4,325"
7/9/2021,MNR,"88,347"
7/9/2021,LIRR,"109,420"
7/9/2021,Bus,"1,115,969"
7/9/2021,BT,"891,652"
7/10/2021,BT,"928,279"
7/10/2021,Subway,"1,781,717"
7/10/2021,SIR,"2,204"
7/10/2021,MNR,"64,429"
7/10/2021,LIRR,"72,964"
7/10/2021,Bus,"855,908"
7/10/2021,AAR,"14,518"
7/11/2021,BT,"831,831"
7/11/2021,Subway,"1,365,854"
7/11/2021,SIR,"1,549"
7/11/2021,MNR,"53,178"
7/11/2021,LIRR,"62,559"
7/11/2021,Bus,"635,511"
7/11/2021,AAR,"11,725"
7/12/2021,AAR,"20,623"
7/12/2021,Subway,"2,245,412"
7/12/2021,SIR,"4,563"
7/12/2021,MNR,"99,023"
7/12/2021,LIRR,"120,503"
7/12/2021,Bus,"1,171,521"
7/12/2021,BT,"868,819"
7/13/2021,AAR,"22,286"
7/13/2021,Subway,"2,457,526"
7/13/2021,SIR,"5,117"
7/13/2021,MNR,"105,314"
7/13/2021,LIRR,"123,373"
7/13/2021,Bus,"1,239,045"
7/13/2021,BT,"898,686"
7/14/2021,Bus,"1,260,044"
7/14/2021,Subway,"2,517,615"
7/14/2021,SIR,"5,018"
7/14/2021,AAR,"23,662"
7/14/2021,MNR,"101,843"
7/14/2021,LIRR,"120,455"
7/14/2021,BT,"922,118"
7/15/2021,BT,"974,213"
7/15/2021,Subway,"2,581,582"
7/15/2021,SIR,"5,209"
7/15/2021,MNR,"105,171"
7/15/2021,LIRR,"125,587"
7/15/2021,Bus,"1,275,846"
7/15/2021,AAR,"23,772"
7/16/2021,BT,"986,778"
7/16/2021,Subway,"2,536,569"
7/16/2021,SIR,"4,626"
7/16/2021,MNR,"104,331"
7/16/2021,LIRR,"123,465"
7/16/2021,Bus,"1,219,118"
7/16/2021,AAR,"21,730"
7/17/2021,AAR,"13,228"
7/17/2021,Subway,"1,717,480"
7/17/2021,SIR,
7/17/2021,MNR,"64,513"
7/17/2021,LIRR,"73,001"
7/17/2021,Bus,"795,347"
7/17/2021,BT,"899,370"
7/18/2021,AAR,"11,313"
7/18/2021,Subway,"1,405,344"
7/18/2021,SIR,
7/18/2021,MNR,"56,174"
7/18/2021,LIRR,"67,362"
7/18/2021,Bus,"640,618"
7/18/2021,BT,"840,618"
7/19/2021,BT,"900,042"
7/19/2021,Subway,"2,327,756"
7/19/2021,SIR,"4,717"
7/19/2021,MNR,"103,403"
7/19/2021,LIRR,"126,653"
7/19/2021,Bus,"1,208,792"
7/19/2021,AAR,"20,276"
7/20/2021,BT,"927,426"
7/20/2021,Subway,"2,462,002"
7/20/2021,SIR,"5,015"
7/20/2021,MNR,"107,009"
7/20/2021,LIRR,"125,809"
7/20/2021,Bus,"1,217,802"
7/20/2021,AAR,"22,213"
7/21/2021,AAR,"22,865"
7/21/2021,Subway,"2,504,568"
7/21/2021,SIR,"4,934"
7/21/2021,MNR,"104,862"
7/21/2021,LIRR,"121,530"
7/21/2021,Bus,"1,225,595"
7/21/2021,BT,"917,932"
7/22/2021,MNR,"102,275"
7/22/2021,Subway,"2,582,151"
7/22/2021,SIR,"5,187"
7/22/2021,LIRR,"127,275"
7/22/2021,Bus,"1,279,778"
7/22/2021,BT,"966,822"
7/22/2021,AAR,"23,122"
7/23/2021,BT,"988,320"
7/23/2021,Subway,"2,552,330"
7/23/2021,SIR,"4,713"
7/23/2021,MNR,"101,070"
7/23/2021,LIRR,"130,474"
7/23/2021,Bus,"1,219,255"
7/23/2021,AAR,"22,314"
7/24/2021,BT,"952,994"
7/24/2021,Subway,"1,852,402"
7/24/2021,SIR,
7/24/2021,MNR,"68,579"
7/24/2021,LIRR,"84,852"
7/24/2021,Bus,"856,250"
7/24/2021,AAR,"14,042"
7/25/2021,BT,"866,473"
7/25/2021,Subway,"1,364,830"
7/25/2021,SIR,
7/25/2021,MNR,"53,090"
7/25/2021,LIRR,"66,417"
7/25/2021,Bus,"625,645"
7/25/2021,AAR,"11,419"
7/26/2021,AAR,"19,910"
7/26/2021,Subway,"2,318,455"
7/26/2021,SIR,"4,714"
7/26/2021,MNR,"101,260"
7/26/2021,LIRR,"129,875"
7/26/2021,Bus,"1,219,135"
7/26/2021,BT,"910,160"
7/27/2021,AAR,"22,609"
7/27/2021,Subway,"2,487,947"
7/27/2021,SIR,"5,132"
7/27/2021,MNR,"102,950"
7/27/2021,LIRR,"128,262"
7/27/2021,Bus,"1,267,804"
7/27/2021,BT,"922,003"
7/28/2021,BT,"935,188"
7/28/2021,Subway,"2,534,756"
7/28/2021,SIR,"5,004"
7/28/2021,MNR,"99,976"
7/28/2021,LIRR,"126,767"
7/28/2021,Bus,"1,276,296"
7/28/2021,AAR,"23,145"
7/29/2021,BT,"921,330"
7/29/2021,Subway,"2,428,764"
7/29/2021,SIR,"4,743"
7/29/2021,MNR,"94,716"
7/29/2021,LIRR,"120,318"
7/29/2021,Bus,"1,186,642"
7/29/2021,AAR,"22,164"
7/30/2021,AAR,"22,127"
7/30/2021,Subway,"2,557,677"
7/30/2021,SIR,"4,812"
7/30/2021,MNR,"103,531"
7/30/2021,LIRR,"131,905"
7/30/2021,Bus,"1,235,623"
7/30/2021,BT,"991,877"
7/31/2021,AAR,"13,932"
7/31/2021,Subway,"1,841,007"
7/31/2021,SIR,
7/31/2021,MNR,"67,121"
7/31/2021,LIRR,"85,371"
7/31/2021,Bus,"857,333"
7/31/2021,BT,"956,181"
8/1/2021,Bus,"629,963"
8/1/2021,Subway,"1,351,294"
8/1/2021,SIR,
8/1/2021,AAR,"11,627"
8/1/2021,MNR,"51,978"
8/1/2021,LIRR,"66,030"
8/1/2021,BT,"871,374"
8/2/2021,BT,"906,502"
8/2/2021,Subway,"2,333,923"
8/2/2021,SIR,"4,799"
8/2/2021,MNR,"102,349"
8/2/2021,LIRR,"126,151"
8/2/2021,Bus,"1,208,484"
8/2/2021,AAR,"19,824"
8/3/2021,BT,"907,760"
8/3/2021,Subway,"2,483,802"
8/3/2021,SIR,"5,262"
8/3/2021,MNR,"103,249"
8/3/2021,LIRR,"123,949"
8/3/2021,Bus,"1,262,043"
8/3/2021,AAR,"22,828"
8/4/2021,AAR,"23,611"
8/4/2021,Subway,"2,529,002"
8/4/2021,SIR,"5,016"
8/4/2021,MNR,"99,332"
8/4/2021,LIRR,"123,700"
8/4/2021,Bus,"1,257,876"
8/4/2021,BT,"923,926"
8/5/2021,MNR,"98,290"
8/5/2021,Subway,"2,529,190"
8/5/2021,SIR,"5,097"
8/5/2021,LIRR,"119,999"
8/5/2021,Bus,"1,259,332"
8/5/2021,BT,"959,300"
8/5/2021,AAR,"22,610"
8/6/2021,BT,"982,889"
8/6/2021,Subway,"2,519,444"
8/6/2021,SIR,"4,500"
8/6/2021,MNR,"101,218"
8/6/2021,LIRR,"123,238"
8/6/2021,Bus,"1,222,343"
8/6/2021,AAR,"22,179"
8/7/2021,BT,"926,001"
8/7/2021,Subway,"1,780,458"
8/7/2021,SIR,
8/7/2021,MNR,"67,267"
8/7/2021,LIRR,"76,835"
8/7/2021,Bus,"836,715"
8/7/2021,AAR,"14,108"
8/8/2021,BT,"845,442"
8/8/2021,Subway,"1,333,885"
8/8/2021,SIR,
8/8/2021,MNR,"54,265"
8/8/2021,LIRR,"61,066"
8/8/2021,Bus,"598,574"
8/8/2021,AAR,"11,934"
8/9/2021,AAR,"20,540"
8/9/2021,Subway,"2,289,434"
8/9/2021,SIR,"4,845"
8/9/2021,MNR,"95,599"
8/9/2021,LIRR,"109,865"
8/9/2021,Bus,"1,183,050"
8/9/2021,BT,"894,251"
8/10/2021,AAR,"23,079"
8/10/2021,Subway,"2,442,194"
8/10/2021,SIR,"5,037"
8/10/2021,MNR,"95,330"
8/10/2021,LIRR,"122,544"
8/10/2021,Bus,"1,245,670"
8/10/2021,BT,"908,343"
8/11/2021,BT,"934,364"
8/11/2021,Subway,"2,475,949"
8/11/2021,SIR,"4,928"
8/11/2021,MNR,"94,737"
8/11/2021,LIRR,"119,708"
8/11/2021,Bus,"1,246,306"
8/11/2021,AAR,"23,338"
8/12/2021,BT,"968,699"
8/12/2021,Subway,"2,448,589"
8/12/2021,SIR,"4,764"
8/12/2021,MNR,"90,818"
8/12/2021,LIRR,"119,717"
8/12/2021,Bus,"1,223,666"
8/12/2021,AAR,"22,427"
8/13/2021,BT,"982,039"
8/13/2021,Subway,"2,430,102"
8/13/2021,SIR,"4,522"
8/13/2021,MNR,"91,861"
8/13/2021,LIRR,"123,849"
8/13/2021,Bus,"1,189,426"
8/13/2021,AAR,"21,336"
8/14/2021,AAR,"13,157"
8/14/2021,Subway,"1,718,222"
8/14/2021,SIR,
8/14/2021,MNR,"57,650"
8/14/2021,LIRR,"75,664"
8/14/2021,Bus,"811,826"
8/14/2021,BT,"907,113"
8/15/2021,AAR,"12,395"
8/15/2021,Subway,"1,430,620"
8/15/2021,SIR,
8/15/2021,MNR,"54,362"
8/15/2021,LIRR,"72,983"
8/15/2021,Bus,"661,705"
8/15/2021,BT,"920,539"
8/16/2021,BT,"914,067"
8/16/2021,Subway,"2,287,627"
8/16/2021,SIR,"4,769"
8/16/2021,MNR,"100,258"
8/16/2021,LIRR,"123,942"
8/16/2021,Bus,"1,170,216"
8/16/2021,AAR,"20,087"
8/17/2021,BT,"912,824"
8/17/2021,Subway,"2,427,611"
8/17/2021,SIR,"5,081"
8/17/2021,MNR,"103,616"
8/17/2021,LIRR,"120,737"
8/17/2021,Bus,"1,209,633"
8/17/2021,AAR,"22,245"
8/18/2021,AAR,"22,715"
8/18/2021,Subway,"2,445,638"
8/18/2021,SIR,"4,878"
8/18/2021,MNR,"97,853"
8/18/2021,LIRR,"117,216"
8/18/2021,Bus,"1,210,760"
8/18/2021,BT,"921,094"
8/19/2021,AAR,"21,838"
8/19/2021,Subway,"2,439,624"
8/19/2021,SIR,"4,871"
8/19/2021,MNR,"93,036"
8/19/2021,LIRR,"117,409"
8/19/2021,Bus,"1,194,375"
8/19/2021,BT,"942,417"
8/20/2021,Bus,"1,183,308"
8/20/2021,Subway,"2,456,334"
8/20/2021,SIR,"4,590"
8/20/2021,AAR,"21,451"
8/20/2021,MNR,"99,533"
8/20/2021,LIRR,"124,627"
8/20/2021,BT,"973,262"
8/21/2021,BT,"944,121"
8/21/2021,Subway,"1,715,030"
8/21/2021,SIR,"1,409"
8/21/2021,MNR,"61,997"
8/21/2021,LIRR,"72,843"
8/21/2021,Bus,"822,340"
8/21/2021,AAR,"13,046"
8/22/2021,BT,"490,927"
8/22/2021,Subway,"745,240"
8/22/2021,SIR,560
8/22/2021,MNR,"16,121"
8/22/2021,LIRR,"27,528"
8/22/2021,Bus,"369,246"
8/22/2021,AAR,"7,979"
8/23/2021,AAR,"18,809"
8/23/2021,Subway,"2,052,669"
8/23/2021,SIR,"4,062"
8/23/2021,MNR,"84,223"
8/23/2021,LIRR,"110,003"
8/23/2021,Bus,"1,032,792"
8/23/2021,BT,"824,488"
8/24/2021,AAR,"22,679"
8/24/2021,Subway,"2,462,365"
8/24/2021,SIR,"5,041"
8/24/2021,MNR,"98,325"
8/24/2021,LIRR,"130,591"
8/24/2021,Bus,"1,234,884"
8/24/2021,BT,"946,414"
8/25/2021,BT,"960,229"
8/25/2021,Subway,"2,498,255"
8/25/2021,SIR,"5,165"
8/25/2021,MNR,"93,307"
8/25/2021,LIRR,"127,392"
8/25/2021,Bus,"1,236,342"
8/25/2021,AAR,"23,351"
8/26/2021,BT,"973,060"
8/26/2021,Subway,"2,480,137"
8/26/2021,SIR,"4,995"
8/26/2021,MNR,"91,039"
8/26/2021,LIRR,"122,067"
8/26/2021,Bus,"1,222,996"
8/26/2021,AAR,"22,068"
8/27/2021,AAR,"21,211"
8/27/2021,Subway,"2,388,210"
8/27/2021,SIR,"4,392"
8/27/2021,MNR,"90,532"
8/27/2021,LIRR,"119,665"
8/27/2021,Bus,"1,147,249"
8/27/2021,BT,"977,573"
8/28/2021,MNR,"56,208"
8/28/2021,Subway,"1,659,434"
8/28/2021,SIR,"1,661"
8/28/2021,LIRR,"68,988"
8/28/2021,Bus,"776,489"
8/28/2021,BT,"892,823"
8/28/2021,AAR,"12,760"
8/29/2021,BT,"888,164"
8/29/2021,Subway,"1,398,566"
8/29/2021,SIR,"2,076"
8/29/2021,MNR,"54,068"
8/29/2021,LIRR,"68,832"
8/29/2021,Bus,"630,281"
8/29/2021,AAR,"11,558"
8/30/2021,BT,"914,180"
8/30/2021,Subway,"2,321,000"
8/30/2021,SIR,"4,695"
8/30/2021,MNR,"97,092"
8/30/2021,LIRR,"131,574"
8/30/2021,Bus,"1,182,908"
8/30/2021,AAR,"19,224"
8/31/2021,BT,"939,263"
8/31/2021,Subway,"2,532,584"
8/31/2021,SIR,"5,390"
8/31/2021,MNR,"99,949"
8/31/2021,LIRR,"133,641"
8/31/2021,Bus,"1,246,463"
8/31/2021,AAR,"22,724"
9/1/2021,AAR,"20,878"
9/1/2021,Subway,"2,294,448"
9/1/2021,SIR,"4,551"
9/1/2021,MNR,"90,598"
9/1/2021,LIRR,"118,437"
9/1/2021,Bus,"1,086,148"
9/1/2021,BT,"813,871"
9/2/2021,AAR,"21,179"
9/2/2021,Subway,"1,661,558"
9/2/2021,SIR,"2,620"
9/2/2021,MNR,"37,898"
9/2/2021,LIRR,"105,647"
9/2/2021,Bus,"1,188,941"
9/2/2021,BT,"854,132"
9/3/2021,BT,"1,018,830"
9/3/2021,Subway,"2,390,392"
9/3/2021,SIR,"4,450"
9/3/2021,MNR,"97,937"
9/3/2021,LIRR,"139,807"
9/3/2021,Bus,"1,221,668"
9/3/2021,AAR,"22,585"
9/4/2021,BT,"930,187"
9/4/2021,Subway,"1,777,639"
9/4/2021,SIR,"2,104"
9/4/2021,MNR,"57,137"
9/4/2021,LIRR,"84,764"
9/4/2021,Bus,"834,456"
9/4/2021,AAR,"13,382"
9/5/2021,AAR,"11,931"
9/5/2021,Subway,"1,415,352"
9/5/2021,SIR,"1,541"
9/5/2021,MNR,"45,169"
9/5/2021,LIRR,"71,004"
9/5/2021,Bus,"618,622"
9/5/2021,BT,"834,523"
9/6/2021,AAR,"10,077"
9/6/2021,Subway,"1,521,388"
9/6/2021,SIR,"1,966"
9/6/2021,MNR,"51,338"
9/6/2021,LIRR,"77,906"
9/6/2021,Bus,"733,947"
9/6/2021,BT,"815,200"
9/7/2021,LIRR,"137,623"
9/7/2021,Subway,"2,233,674"
9/7/2021,SIR,"4,795"
9/7/2021,BT,"905,491"
9/7/2021,AAR,"21,143"
9/7/2021,MNR,"113,742"
9/7/2021,Bus,"1,102,372"
9/8/2021,BT,"899,077"
9/8/2021,Subway,"2,529,619"
9/8/2021,SIR,"5,228"
9/8/2021,MNR,"110,925"
9/8/2021,LIRR,"135,722"
9/8/2021,Bus,"1,192,895"
9/8/2021,AAR,"22,354"
9/9/2021,BT,"914,235"
9/9/2021,Subway,"2,702,713"
9/9/2021,SIR,"5,378"
9/9/2021,MNR,"111,708"
9/9/2021,LIRR,"139,547"
9/9/2021,Bus,"1,249,341"
9/9/2021,AAR,"23,653"
9/10/2021,AAR,"23,037"
9/10/2021,Subway,"2,840,443"
9/10/2021,SIR,"5,377"
9/10/2021,MNR,"113,495"
9/10/2021,LIRR,"150,895"
9/10/2021,Bus,"1,322,430"
9/10/2021,BT,"999,007"
9/11/2021,AAR,"13,070"
9/11/2021,Subway,"1,983,091"
9/11/2021,SIR,"2,182"
9/11/2021,MNR,"65,329"
9/11/2021,LIRR,"82,235"
9/11/2021,Bus,"870,791"
9/11/2021,BT,"913,939"
9/12/2021,BT,"906,691"
9/12/2021,Subway,"1,589,976"
9/12/2021,SIR,"1,679"
9/12/2021,MNR,"58,979"
9/12/2021,LIRR,"77,028"
9/12/2021,Bus,"694,561"
9/12/2021,AAR,"12,239"
9/13/2021,BT,"916,302"
9/13/2021,Subway,"2,852,796"
9/13/2021,SIR,"6,133"
9/13/2021,MNR,"122,504"
9/13/2021,LIRR,"147,829"
9/13/2021,Bus,"1,441,516"
9/13/2021,AAR,"21,898"
9/14/2021,AAR,"23,132"
9/14/2021,Subway,"3,011,275"
9/14/2021,SIR,"6,672"
9/14/2021,MNR,"120,532"
9/14/2021,LIRR,"144,904"
9/14/2021,Bus,"1,511,145"
9/14/2021,BT,"911,375"
9/15/2021,MNR,"116,413"
9/15/2021,Subway,"2,987,334"
9/15/2021,SIR,"6,410"
9/15/2021,LIRR,"139,927"
9/15/2021,Bus,"1,503,627"
9/15/2021,BT,"908,014"
9/15/2021,AAR,"23,966"
9/16/2021,BT,"867,301"
9/16/2021,Subway,"2,534,545"
9/16/2021,SIR,"5,308"
9/16/2021,MNR,"107,680"
9/16/2021,LIRR,"127,995"
9/16/2021,Bus,"1,210,069"
9/16/2021,AAR,"20,826"
9/17/2021,BT,"985,494"
9/17/2021,Subway,"3,028,545"
9/17/2021,SIR,"6,131"
9/17/2021,MNR,"119,349"
9/17/2021,LIRR,"142,120"
9/17/2021,Bus,"1,456,201"
9/17/2021,AAR,"23,282"
9/18/2021,BT,"951,954"
9/18/2021,Subway,"2,014,848"
9/18/2021,SIR,"2,582"
9/18/2021,MNR,"76,288"
9/18/2021,LIRR,"77,267"
9/18/2021,Bus,"871,175"
9/18/2021,AAR,"14,054"
9/19/2021,AAR,"12,612"
9/19/2021,Subway,"1,596,823"
9/19/2021,SIR,"1,897"
9/19/2021,MNR,"64,139"
9/19/2021,LIRR,"69,397"
9/19/2021,Bus,"674,024"
9/19/2021,BT,"917,099"
9/20/2021,AAR,"21,889"
9/20/2021,Subway,"2,883,211"
9/20/2021,SIR,"6,548"
9/20/2021,MNR,"122,101"
9/20/2021,LIRR,"148,068"
9/20/2021,Bus,"1,481,676"
9/20/2021,BT,"898,321"
9/21/2021,BT,"863,190"
9/21/2021,Subway,"3,018,312"
9/21/2021,SIR,"6,998"
9/21/2021,MNR,"123,923"
9/21/2021,LIRR,"142,672"
9/21/2021,Bus,"1,505,803"
9/21/2021,AAR,"22,399"
9/22/2021,BT,"875,747"
9/22/2021,Subway,"3,021,113"
9/22/2021,SIR,"6,812"
9/22/2021,MNR,"120,056"
9/22/2021,LIRR,"139,853"
9/22/2021,Bus,"1,506,211"
9/22/2021,AAR,"23,157"
9/23/2021,AAR,"23,031"
9/23/2021,Subway,"3,016,106"
9/23/2021,SIR,"6,724"
9/23/2021,MNR,"115,473"
9/23/2021,LIRR,"140,127"
9/23/2021,Bus,"1,483,075"
9/23/2021,BT,"918,503"
9/24/2021,MNR,"116,730"
9/24/2021,Subway,"3,121,747"
9/24/2021,SIR,"6,294"
9/24/2021,LIRR,"142,827"
9/24/2021,Bus,"1,469,705"
9/24/2021,BT,"989,979"
9/24/2021,AAR,"21,941"
9/25/2021,Bus,"872,490"
9/25/2021,Subway,"2,129,492"
9/25/2021,SIR,"2,719"
9/25/2021,AAR,"13,909"
9/25/2021,MNR,"81,282"
9/25/2021,LIRR,"88,460"
9/25/2021,BT,"956,397"
9/26/2021,BT,"893,367"
9/26/2021,Subway,"1,614,677"
9/26/2021,SIR,"2,238"
9/26/2021,MNR,"64,937"
9/26/2021,LIRR,"80,069"
9/26/2021,Bus,"657,257"
9/26/2021,AAR,"12,034"
9/27/2021,BT,"884,188"
9/27/2021,Subway,"2,873,368"
9/27/2021,SIR,"6,715"
9/27/2021,MNR,"121,534"
9/27/2021,LIRR,"146,154"
9/27/2021,Bus,"1,489,441"
9/27/2021,AAR,"21,209"
9/28/2021,AAR,"21,727"
9/28/2021,Subway,"2,927,715"
9/28/2021,SIR,"6,827"
9/28/2021,MNR,"118,253"
9/28/2021,LIRR,"141,188"
9/28/2021,Bus,"1,457,421"
9/28/2021,BT,"834,083"
9/29/2021,AAR,"23,323"
9/29/2021,Subway,"3,063,720"
9/29/2021,SIR,"6,789"
9/29/2021,MNR,"120,032"
9/29/2021,LIRR,"137,483"
9/29/2021,Bus,"1,513,184"
9/29/2021,BT,"889,846"
9/30/2021,BT,"956,940"
9/30/2021,Subway,"3,146,861"
9/30/2021,SIR,"7,104"
9/30/2021,MNR,"121,842"
9/30/2021,LIRR,"144,838"
9/30/2021,Bus,"1,516,081"
9/30/2021,AAR,"23,555"
10/1/2021,BT,"989,671"
10/1/2021,Subway,"3,162,881"
10/1/2021,SIR,"6,325"
10/1/2021,MNR,"116,182"
10/1/2021,LIRR,"140,003"
10/1/2021,Bus,"1,492,942"
10/1/2021,AAR,"23,098"
10/2/2021,AAR,"14,145"
10/2/2021,Subway,"2,063,660"
10/2/2021,SIR,"2,562"
10/2/2021,MNR,"80,946"
10/2/2021,LIRR,"86,563"
10/2/2021,Bus,"883,902"
10/2/2021,BT,"926,150"
10/3/2021,MNR,"66,758"
10/3/2021,Subway,"1,575,738"
10/3/2021,SIR,"1,904"
10/3/2021,LIRR,"74,851"
10/3/2021,Bus,"673,253"
10/3/2021,BT,"889,871"
10/3/2021,AAR,"12,936"
10/4/2021,BT,"875,071"
10/4/2021,Subway,"2,864,349"
10/4/2021,SIR,"6,591"
10/4/2021,MNR,"121,256"
10/4/2021,LIRR,"152,598"
10/4/2021,Bus,"1,419,155"
10/4/2021,AAR,"21,794"
10/5/2021,BT,"890,303"
10/5/2021,Subway,"3,091,160"
10/5/2021,SIR,"7,027"
10/5/2021,MNR,"124,670"
10/5/2021,LIRR,"150,226"
10/5/2021,Bus,"1,499,767"
10/5/2021,AAR,"23,644"
10/6/2021,BT,"917,233"
10/6/2021,Subway,"3,140,986"
10/6/2021,SIR,"6,972"
10/6/2021,MNR,"123,097"
10/6/2021,LIRR,"149,640"
10/6/2021,Bus,"1,532,668"
10/6/2021,AAR,"24,677"
10/7/2021,AAR,"24,571"
10/7/2021,Subway,"3,190,747"
10/7/2021,SIR,"7,298"
10/7/2021,MNR,"121,407"
10/7/2021,LIRR,"150,072"
10/7/2021,Bus,"1,523,168"
10/7/2021,BT,"954,572"
10/8/2021,AAR,"23,356"
10/8/2021,Subway,"3,168,473"
10/8/2021,SIR,"6,660"
10/8/2021,MNR,"123,609"
10/8/2021,LIRR,"153,755"
10/8/2021,Bus,"1,473,912"
10/8/2021,BT,"1,004,577"
10/9/2021,BT,"921,868"
10/9/2021,Subway,"2,052,699"
10/9/2021,SIR,47
10/9/2021,MNR,"81,969"
10/9/2021,LIRR,"84,631"
10/9/2021,Bus,"856,308"
10/9/2021,AAR,"13,634"
10/10/2021,BT,"808,169"
10/10/2021,Subway,"1,499,385"
10/10/2021,SIR,166
10/10/2021,MNR,"59,049"
10/10/2021,LIRR,"65,636"
10/10/2021,Bus,"601,821"
10/10/2021,AAR,"11,794"
10/11/2021,AAR,"16,917"
10/11/2021,Subway,"2,263,615"
10/11/2021,SIR,"3,883"
10/11/2021,MNR,"114,458"
10/11/2021,LIRR,"131,714"
10/11/2021,Bus,"1,045,865"
10/11/2021,BT,"881,347"
10/12/2021,AAR,"23,848"
10/12/2021,Subway,"3,102,879"
10/12/2021,SIR,"7,292"
10/12/2021,MNR,"128,194"
10/12/2021,LIRR,"154,602"
10/12/2021,Bus,"1,514,608"
10/12/2021,BT,"913,860"
10/13/2021,AAR,"24,396"
10/13/2021,Subway,"3,157,457"
10/13/2021,SIR,"7,198"
10/13/2021,LIRR,"151,319"
10/13/2021,Bus,"1,511,356"
10/13/2021,BT,"911,369"
10/13/2021,MNR,"124,790"
10/14/2021,BT,"956,231"
10/14/2021,Subway,"3,240,686"
10/14/2021,SIR,"7,386"
10/14/2021,MNR,"126,815"
10/14/2021,LIRR,"154,572"
10/14/2021,Bus,"1,527,543"
10/14/2021,AAR,"24,144"
10/15/2021,BT,"994,225"
10/15/2021,Subway,"3,227,068"
10/15/2021,SIR,"6,786"
10/15/2021,MNR,"124,654"
10/15/2021,LIRR,"150,932"
10/15/2021,Bus,"1,491,099"
10/15/2021,AAR,"23,251"
10/16/2021,AAR,"13,307"
10/16/2021,Subway,"2,042,027"
10/16/2021,SIR,"2,369"
10/16/2021,MNR,"74,913"
10/16/2021,LIRR,"83,415"
10/16/2021,Bus,"856,990"
10/16/2021,BT,"898,875"
10/17/2021,MNR,"69,729"
10/17/2021,Subway,"1,629,991"
10/17/2021,SIR,"1,853"
10/17/2021,LIRR,"74,826"
10/17/2021,Bus,"663,944"
10/17/2021,BT,"893,975"
10/17/2021,AAR,"12,564"
10/18/2021,BT,"893,483"
10/18/2021,Subway,"2,982,883"
10/18/2021,SIR,"6,810"
10/18/2021,MNR,"127,381"
10/18/2021,LIRR,"153,681"
10/18/2021,Bus,"1,461,843"
10/18/2021,AAR,"21,454"
10/19/2021,BT,"902,734"
10/19/2021,Subway,"3,178,208"
10/19/2021,SIR,"7,250"
10/19/2021,MNR,"129,993"
10/19/2021,LIRR,"153,382"
10/19/2021,Bus,"1,510,722"
10/19/2021,AAR,"23,403"
10/20/2021,BT,"919,558"
10/20/2021,Subway,"3,234,327"
10/20/2021,SIR,"7,148"
10/20/2021,MNR,"131,127"
10/20/2021,LIRR,"155,242"
10/20/2021,Bus,"1,525,608"
10/20/2021,AAR,"24,474"
10/21/2021,AAR,"24,007"
10/21/2021,Subway,"3,267,697"
10/21/2021,SIR,"7,498"
10/21/2021,MNR,"127,259"
10/21/2021,LIRR,"149,850"
10/21/2021,Bus,"1,476,434"
10/21/2021,BT,"952,092"
10/22/2021,AAR,"22,843"
10/22/2021,Subway,"3,225,816"
10/22/2021,SIR,"6,297"
10/22/2021,MNR,"126,554"
10/22/2021,LIRR,"145,810"
10/22/2021,Bus,"1,471,199"
10/22/2021,BT,"989,555"
10/23/2021,BT,"917,178"
10/23/2021,Subway,"2,077,488"
10/23/2021,SIR,"2,243"
10/23/2021,MNR,"82,865"
10/23/2021,LIRR,"74,720"
10/23/2021,Bus,"847,596"
10/23/2021,AAR,"13,556"
10/24/2021,BT,"885,844"
10/24/2021,Subway,"1,599,927"
10/24/2021,SIR,"1,908"
10/24/2021,MNR,"68,154"
10/24/2021,LIRR,"69,611"
10/24/2021,Bus,"659,283"
10/24/2021,AAR,"12,314"
